"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","qtrly_estabs_count","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs_count","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_count_chg","oty_qtrly_estabs_count_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct","oty_month2_emplvl_chg","oty_month2_emplvl_pct","oty_month3_emplvl_chg","oty_month3_emplvl_pct","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct"
"42101","5","484110","78","0","2015","2","","Philadelphia County, Pennsylvania","Private","General freight trucking, local","County, NAICS 6-digit -- by ownership sector","All establishment sizes",76,310,310,323,3088678,691023,32649,756,"",0.66,0.28,0.28,0.29,0.21,0.35,0.25,0.75,"",10,15.2,18,6.2,26,9.2,38,13.3,162206,5.5,161697,30.5,7677,30.7,-28,-3.6
"42101","5","484110","78","0","2015","3","","Philadelphia County, Pennsylvania","Private","General freight trucking, local","County, NAICS 6-digit -- by ownership sector","All establishment sizes",78,315,316,320,3034825,390164,20130,736,"",0.67,0.28,0.28,0.28,0.20,0.32,0.25,0.71,"",10,14.7,32,11.3,35,12.5,42,15.1,-50821,-1.6,81184,26.3,5011,33.1,-110,-13.0
"42101","5","484110","78","0","2015","4","","Philadelphia County, Pennsylvania","Private","General freight trucking, local","County, NAICS 6-digit -- by ownership sector","All establishment sizes",85,336,333,318,3464683,355520,15694,810,"",0.72,0.29,0.29,0.28,0.20,0.34,0.23,0.72,"",16,23.2,48,16.7,40,13.7,32,11.2,455942,15.2,90158,34.0,4647,42.1,9,1.1
"42101","5","48412","77","0","2015","1","","Philadelphia County, Pennsylvania","Private","General freight trucking, long-distance","County, NAICS 5-digit -- by ownership sector","All establishment sizes",69,323,320,321,4081319,2521938,149423,977,"",0.44,0.09,0.09,0.09,0.09,0.11,0.13,0.92,"",17,32.7,50,18.3,39,13.9,40,14.2,223425,5.8,305464,13.8,-498,-0.3,-89,-8.3
"42101","5","48412","77","0","2015","2","","Philadelphia County, Pennsylvania","Private","General freight trucking, long-distance","County, NAICS 5-digit -- by ownership sector","All establishment sizes",74,326,347,354,4588937,637238,48089,1031,"",0.47,0.09,0.10,0.10,0.09,0.11,0.19,0.94,"",19,34.5,54,19.9,58,20.1,68,23.8,782322,20.6,282030,79.4,26579,123.6,-6,-0.6
"42101","5","48412","77","0","2015","3","","Philadelphia County, Pennsylvania","Private","General freight trucking, long-distance","County, NAICS 5-digit -- by ownership sector","All establishment sizes",83,360,372,367,4710391,512252,29958,989,"",0.53,0.10,0.11,0.10,0.09,0.16,0.20,0.88,"",20,31.7,63,21.2,55,17.4,50,15.8,451151,10.6,253126,97.7,14767,97.2,-67,-6.3
"42101","5","48412","77","0","2015","4","","Philadelphia County, Pennsylvania","Private","General freight trucking, long-distance","County, NAICS 5-digit -- by ownership sector","All establishment sizes",90,370,368,359,5219183,353593,19130,1098,"",0.56,0.10,0.10,0.10,0.09,0.12,0.14,0.91,"",22,32.4,58,18.6,49,15.4,38,11.8,899595,20.8,145423,69.9,6587,52.5,51,4.9
"42101","5","484121","78","0","2015","1","","Philadelphia County, Pennsylvania","Private","General freight trucking, long-distance tl","County, NAICS 6-digit -- by ownership sector","All establishment sizes",64,238,241,237,2948593,1837618,107287,950,"",0.52,0.10,0.10,0.10,0.10,0.12,0.15,0.94,"N",16,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42101","5","484121","78","0","2015","2","","Philadelphia County, Pennsylvania","Private","General freight trucking, long-distance tl","County, NAICS 6-digit -- by ownership sector","All establishment sizes",68,228,244,252,3224669,404712,19947,1028,"",0.55,0.10,0.10,0.11,0.10,0.10,0.11,0.99,"N",17,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42101","5","484121","78","0","2015","3","","Philadelphia County, Pennsylvania","Private","General freight trucking, long-distance tl","County, NAICS 6-digit -- by ownership sector","All establishment sizes",76,253,267,260,3256516,397304,19617,963,"",0.60,0.11,0.11,0.11,0.10,0.16,0.18,0.91,"",18,31.0,35,16.1,30,12.7,22,9.2,187427,6.1,200575,102.0,9132,87.1,-59,-5.8
"42101","5","484121","78","0","2015","4","","Philadelphia County, Pennsylvania","Private","General freight trucking, long-distance tl","County, NAICS 6-digit -- by ownership sector","All establishment sizes",83,274,272,266,3643401,258913,11899,1035,"",0.65,0.12,0.11,0.11,0.10,0.12,0.11,0.91,"",20,31.7,45,19.7,33,13.8,25,10.4,523723,16.8,103936,67.1,3326,38.8,20,2.0
"42101","5","484122","78","0","2015","1","","Philadelphia County, Pennsylvania","Private","General freight trucking, long-distance ltl","County, NAICS 6-digit -- by ownership sector","All establishment sizes",5,85,79,84,1132726,684320,42136,1054,"",0.16,0.07,0.07,0.07,0.07,0.09,0.10,0.90,"N",1,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42101","5","484122","78","0","2015","2","","Philadelphia County, Pennsylvania","Private","General freight trucking, long-distance ltl","County, NAICS 6-digit -- by ownership sector","All establishment sizes",6,98,103,102,1364268,232526,28142,1039,"",0.19,0.09,0.09,0.09,0.07,0.14,0.34,0.85,"N",2,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42101","5","484122","78","0","2015","3","","Philadelphia County, Pennsylvania","Private","General freight trucking, long-distance ltl","County, NAICS 6-digit -- by ownership sector","All establishment sizes",7,107,105,107,1453875,114948,10341,1052,"",0.22,0.09,0.09,0.09,0.08,0.14,0.25,0.83,"",2,40.0,28,35.4,25,31.2,28,35.4,263724,22.2,52551,84.2,5635,119.7,-102,-8.8
"42101","5","484122","78","0","2015","4","","Philadelphia County, Pennsylvania","Private","General freight trucking, long-distance ltl","County, NAICS 6-digit -- by ownership sector","All establishment sizes",7,96,96,93,1575782,94680,7231,1276,"",0.22,0.08,0.08,0.08,0.08,0.15,0.21,0.96,"",2,40.0,13,15.7,16,20.0,13,16.2,375872,31.3,41487,78.0,3261,82.1,136,11.9
"42101","5","4842","76","0","2015","1","","Philadelphia County, Pennsylvania","Private","Specialized freight trucking","County, NAICS 4-digit -- by ownership sector","All establishment sizes",47,286,293,281,2116830,1589675,101543,568,"",0.27,0.14,0.14,0.14,0.08,0.12,0.13,0.54,"",1,2.2,10,3.6,9,3.2,-23,-7.6,-6398,-0.3,58395,3.8,7199,7.6,1,0.2
"42101","5","4842","76","0","2015","2","","Philadelphia County, Pennsylvania","Private","Specialized freight trucking","County, NAICS 4-digit -- by ownership sector","All establishment sizes",48,298,317,348,2468166,755492,40734,591,"",0.28,0.14,0.15,0.16,0.08,0.19,0.15,0.56,"",2,4.3,-10,-3.2,-5,-1.6,13,3.9,-3721,-0.2,48614,6.9,1720,4.4,0,0.0
"42101","5","4842","76","0","2015","3","","Philadelphia County, Pennsylvania","Private","Specialized freight trucking","County, NAICS 4-digit -- by ownership sector","All establishment sizes",52,347,342,347,2702704,603212,31244,602,"",0.31,0.16,0.16,0.16,0.09,0.24,0.18,0.55,"",9,20.9,26,8.1,16,4.9,30,9.5,100221,3.9,45229,8.1,-486,-1.5,-21,-3.4
"42101","5","4842","76","0","2015","4","","Philadelphia County, Pennsylvania","Private","Specialized freight trucking","County, NAICS 4-digit -- by ownership sector","All establishment sizes",51,322,326,328,2757275,430528,21914,652,"",0.30,0.15,0.16,0.16,0.09,0.22,0.17,0.55,"",4,8.5,19,6.3,11,3.5,10,3.1,-42767,-1.5,84137,24.3,2661,13.8,-38,-5.5
"42101","5","48421","77","0","2015","1","","Philadelphia County, Pennsylvania","Private","Used household and office goods moving","County, NAICS 5-digit -- by ownership sector","All establishment sizes",22,171,181,173,765176,682779,39145,336,"",0.77,0.41,0.44,0.41,0.18,0.34,0.28,0.43,"",-1,-4.3,-4,-2.3,-3,-1.6,-29,-14.4,-83768,-9.9,-27094,-3.8,-8770,-18.3,-13,-3.7
"42101","5","48421","77","0","2015","2","","Philadelphia County, Pennsylvania","Private","Used household and office goods moving","County, NAICS 5-digit -- by ownership sector","All establishment sizes",22,185,208,239,1020058,547949,28015,372,"",0.78,0.43,0.46,0.49,0.21,0.69,0.52,0.46,"",-2,-8.3,-27,-12.7,-6,-2.8,12,5.3,-53571,-5.0,42140,8.3,192,0.7,-7,-1.8
"42101","5","48421","77","0","2015","3","","Philadelphia County, Pennsylvania","Private","Used household and office goods moving","County, NAICS 5-digit -- by ownership sector","All establishment sizes",24,239,231,230,1228487,459188,22929,405,"",0.84,0.48,0.47,0.50,0.23,0.75,0.57,0.47,"",2,9.1,19,8.6,10,4.5,16,7.5,60722,5.2,41384,9.9,-443,-1.9,-6,-1.5
"42101","5","48421","77","0","2015","4","","Philadelphia County, Pennsylvania","Private","Used household and office goods moving","County, NAICS 5-digit -- by ownership sector","All establishment sizes",23,202,207,209,1107692,287756,13312,414,"",0.81,0.45,0.47,0.48,0.20,0.72,0.50,0.44,"",1,4.5,9,4.7,7,3.5,8,4.0,48391,4.6,77868,37.1,2400,22.0,2,0.5
"42101","5","484210","78","0","2015","1","","Philadelphia County, Pennsylvania","Private","Used household and office goods moving","County, NAICS 6-digit -- by ownership sector","All establishment sizes",22,171,181,173,765176,682779,39145,336,"",0.77,0.41,0.44,0.41,0.18,0.34,0.28,0.43,"",-1,-4.3,-4,-2.3,-3,-1.6,-29,-14.4,-83768,-9.9,-27094,-3.8,-8770,-18.3,-13,-3.7
"42101","5","484210","78","0","2015","2","","Philadelphia County, Pennsylvania","Private","Used household and office goods moving","County, NAICS 6-digit -- by ownership sector","All establishment sizes",22,185,208,239,1020058,547949,28015,372,"",0.78,0.43,0.46,0.49,0.21,0.69,0.52,0.46,"",-2,-8.3,-27,-12.7,-6,-2.8,12,5.3,-53571,-5.0,42140,8.3,192,0.7,-7,-1.8
"42101","5","484210","78","0","2015","3","","Philadelphia County, Pennsylvania","Private","Used household and office goods moving","County, NAICS 6-digit -- by ownership sector","All establishment sizes",24,239,231,230,1228487,459188,22929,405,"",0.84,0.48,0.47,0.50,0.23,0.75,0.57,0.47,"",2,9.1,19,8.6,10,4.5,16,7.5,60722,5.2,41384,9.9,-443,-1.9,-6,-1.5
"42101","5","484210","78","0","2015","4","","Philadelphia County, Pennsylvania","Private","Used household and office goods moving","County, NAICS 6-digit -- by ownership sector","All establishment sizes",23,202,207,209,1107692,287756,13312,414,"",0.81,0.45,0.47,0.48,0.20,0.72,0.50,0.44,"",1,4.5,9,4.7,7,3.5,8,4.0,48391,4.6,77868,37.1,2400,22.0,2,0.5
"42101","5","48422","77","0","2015","1","","Philadelphia County, Pennsylvania","Private","Other specialized trucking, local","County, NAICS 5-digit -- by ownership sector","All establishment sizes",13,47,48,47,409049,348252,23908,665,"",0.12,0.05,0.05,0.05,0.03,0.05,0.05,0.64,"",2,18.2,16,51.6,15,45.5,10,27.0,153051,59.8,115186,49.4,10672,80.6,80,13.7
"42101","5","48422","77","0","2015","2","","Philadelphia County, Pennsylvania","Private","Other specialized trucking, local","County, NAICS 5-digit -- by ownership sector","All establishment sizes",12,55,53,53,463331,126071,8321,664,"",0.12,0.05,0.05,0.05,0.03,0.06,0.05,0.61,"",2,20.0,21,61.8,14,35.9,16,43.2,171098,58.5,16871,15.4,2398,40.5,51,8.3
"42101","5","48422","77","0","2015","3","","Philadelphia County, Pennsylvania","Private","Other specialized trucking, local","County, NAICS 5-digit -- by ownership sector","All establishment sizes",13,53,55,58,523434,90382,4566,728,"",0.13,0.05,0.05,0.06,0.03,0.07,0.04,0.64,"",3,30.0,21,65.6,18,48.6,21,56.8,248275,90.2,34771,62.5,1636,55.8,129,21.5
"42101","5","48422","77","0","2015","4","","Philadelphia County, Pennsylvania","Private","Other specialized trucking, local","County, NAICS 5-digit -- by ownership sector","All establishment sizes",12,61,62,60,611397,91764,5353,771,"",0.12,0.06,0.06,0.06,0.04,0.09,0.07,0.64,"",-1,-7.7,19,45.2,15,31.9,13,27.7,229040,59.9,20792,29.3,1432,36.5,122,18.8
"42101","5","484220","78","0","2015","1","","Philadelphia County, Pennsylvania","Private","Other specialized trucking, local","County, NAICS 6-digit -- by ownership sector","All establishment sizes",13,47,48,47,409049,348252,23908,665,"",0.12,0.05,0.05,0.05,0.03,0.05,0.05,0.64,"",2,18.2,16,51.6,15,45.5,10,27.0,153051,59.8,115186,49.4,10672,80.6,80,13.7
"42101","5","484220","78","0","2015","2","","Philadelphia County, Pennsylvania","Private","Other specialized trucking, local","County, NAICS 6-digit -- by ownership sector","All establishment sizes",12,55,53,53,463331,126071,8321,664,"",0.12,0.05,0.05,0.05,0.03,0.06,0.05,0.61,"",2,20.0,21,61.8,14,35.9,16,43.2,171098,58.5,16871,15.4,2398,40.5,51,8.3
"42101","5","484220","78","0","2015","3","","Philadelphia County, Pennsylvania","Private","Other specialized trucking, local","County, NAICS 6-digit -- by ownership sector","All establishment sizes",13,53,55,58,523434,90382,4566,728,"",0.13,0.05,0.05,0.06,0.03,0.07,0.04,0.64,"",3,30.0,21,65.6,18,48.6,21,56.8,248275,90.2,34771,62.5,1636,55.8,129,21.5
"42101","5","484220","78","0","2015","4","","Philadelphia County, Pennsylvania","Private","Other specialized trucking, local","County, NAICS 6-digit -- by ownership sector","All establishment sizes",12,61,62,60,611397,91764,5353,771,"",0.12,0.06,0.06,0.06,0.04,0.09,0.07,0.64,"",-1,-7.7,19,45.2,15,31.9,13,27.7,229040,59.9,20792,29.3,1432,36.5,122,18.8
"42101","5","48423","77","0","2015","1","","Philadelphia County, Pennsylvania","Private","Other specialized trucking, long-distance","County, NAICS 5-digit -- by ownership sector","All establishment sizes",12,68,64,61,942605,558644,38490,1127,"",0.32,0.11,0.10,0.10,0.09,0.13,0.18,0.90,"",0,0.0,-2,-2.9,-3,-4.5,-4,-6.2,-75681,-7.4,-29697,-5.0,5297,16.0,-36,-3.1
"42101","5","48423","77","0","2015","2","","Philadelphia County, Pennsylvania","Private","Other specialized trucking, long-distance","County, NAICS 5-digit -- by ownership sector","All establishment sizes",14,58,56,56,984777,81472,4398,1337,"",0.37,0.09,0.09,0.09,0.10,0.08,0.09,1.12,"",2,16.7,-4,-6.5,-13,-18.8,-15,-21.1,-121248,-11.0,-10397,-11.3,-870,-16.5,73,5.8
"42101","5","48423","77","0","2015","3","","Philadelphia County, Pennsylvania","Private","Other specialized trucking, long-distance","County, NAICS 5-digit -- by ownership sector","All establishment sizes",15,55,56,59,950783,53642,3749,1291,"",0.39,0.09,0.09,0.09,0.09,0.08,0.12,1.05,"",4,36.4,-14,-20.3,-12,-17.6,-7,-10.6,-208776,-18.0,-30926,-36.6,-1679,-30.9,-27,-2.0
"42101","5","48423","77","0","2015","4","","Philadelphia County, Pennsylvania","Private","Other specialized trucking, long-distance","County, NAICS 5-digit -- by ownership sector","All establishment sizes",16,59,57,59,1038186,51008,3249,1369,"",0.42,0.09,0.09,0.09,0.10,0.09,0.12,1.04,"",4,33.3,-9,-13.2,-11,-16.2,-11,-15.7,-320198,-23.6,-14523,-22.2,-1171,-26.5,-153,-10.1
"42101","5","484230","78","0","2015","1","","Philadelphia County, Pennsylvania","Private","Other specialized trucking, long-distance","County, NAICS 6-digit -- by ownership sector","All establishment sizes",12,68,64,61,942605,558644,38490,1127,"",0.32,0.11,0.10,0.10,0.09,0.13,0.18,0.90,"",0,0.0,-2,-2.9,-3,-4.5,-4,-6.2,-75681,-7.4,-29697,-5.0,5297,16.0,-36,-3.1
"42101","5","484230","78","0","2015","2","","Philadelphia County, Pennsylvania","Private","Other specialized trucking, long-distance","County, NAICS 6-digit -- by ownership sector","All establishment sizes",14,58,56,56,984777,81472,4398,1337,"",0.37,0.09,0.09,0.09,0.10,0.08,0.09,1.12,"",2,16.7,-4,-6.5,-13,-18.8,-15,-21.1,-121248,-11.0,-10397,-11.3,-870,-16.5,73,5.8
"42101","5","484230","78","0","2015","3","","Philadelphia County, Pennsylvania","Private","Other specialized trucking, long-distance","County, NAICS 6-digit -- by ownership sector","All establishment sizes",15,55,56,59,950783,53642,3749,1291,"",0.39,0.09,0.09,0.09,0.09,0.08,0.12,1.05,"",4,36.4,-14,-20.3,-12,-17.6,-7,-10.6,-208776,-18.0,-30926,-36.6,-1679,-30.9,-27,-2.0
"42101","5","484230","78","0","2015","4","","Philadelphia County, Pennsylvania","Private","Other specialized trucking, long-distance","County, NAICS 6-digit -- by ownership sector","All establishment sizes",16,59,57,59,1038186,51008,3249,1369,"",0.42,0.09,0.09,0.09,0.10,0.09,0.12,1.04,"",4,33.3,-9,-13.2,-11,-16.2,-11,-15.7,-320198,-23.6,-14523,-22.2,-1171,-26.5,-153,-10.1
"42101","5","485","75","0","2015","1","","Philadelphia County, Pennsylvania","Private","Transit and ground passenger transportation","County, NAICS 3-digit -- by ownership sector","All establishment sizes",104,3298,3303,3333,18331215,16103896,1157157,426,"",1.42,1.47,1.47,1.48,1.07,1.77,1.22,0.73,"",1,1.0,-81,-2.4,-18,-0.5,-9,-0.3,-1001542,-5.2,-954840,-5.6,-127712,-9.9,-18,-4.1
"42101","5","485","75","0","2015","2","","Philadelphia County, Pennsylvania","Private","Transit and ground passenger transportation","County, NAICS 3-digit -- by ownership sector","All establishment sizes",107,3406,3425,3398,21604598,9172406,708261,487,"",1.48,1.51,1.51,1.58,1.15,2.35,1.64,0.75,"",5,4.9,-5,-0.1,-37,-1.1,-46,-1.3,-126471,-0.6,-230742,-2.5,-15619,-2.2,1,0.2
"42101","5","485","75","0","2015","3","","Philadelphia County, Pennsylvania","Private","Transit and ground passenger transportation","County, NAICS 3-digit -- by ownership sector","All establishment sizes",110,2656,2614,3471,17850912,4147332,278621,471,"",1.51,1.44,1.40,1.56,1.11,2.12,1.61,0.75,"",5,4.8,-392,-12.9,-346,-11.7,81,2.4,946770,5.6,652093,18.7,22381,8.7,56,13.5
"42101","5","485","75","0","2015","4","","Philadelphia County, Pennsylvania","Private","Transit and ground passenger transportation","County, NAICS 3-digit -- by ownership sector","All establishment sizes",109,3612,3515,3544,23851397,5608711,364875,516,"",1.50,1.59,1.55,1.56,1.14,2.44,1.51,0.73,"",4,3.8,110,3.1,8,0.2,39,1.1,2327475,10.8,1156676,26.0,-4593,-1.2,44,9.3
"42101","5","4851","76","0","2015","1","N","Philadelphia County, Pennsylvania","Private","Urban transit systems","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",0.76,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42101","5","4851","76","0","2015","2","N","Philadelphia County, Pennsylvania","Private","Urban transit systems","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",0.77,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42101","5","4851","76","0","2015","3","N","Philadelphia County, Pennsylvania","Private","Urban transit systems","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",0.76,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42101","5","4851","76","0","2015","4","N","Philadelphia County, Pennsylvania","Private","Urban transit systems","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",0.77,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42101","5","48511","77","0","2015","1","N","Philadelphia County, Pennsylvania","Private","Urban transit systems","County, NAICS 5-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",0.76,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42101","5","48511","77","0","2015","2","N","Philadelphia County, Pennsylvania","Private","Urban transit systems","County, NAICS 5-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",0.77,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42101","5","48511","77","0","2015","3","N","Philadelphia County, Pennsylvania","Private","Urban transit systems","County, NAICS 5-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",0.76,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42101","5","48511","77","0","2015","4","N","Philadelphia County, Pennsylvania","Private","Urban transit systems","County, NAICS 5-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",0.77,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42101","5","485113","78","0","2015","1","N","Philadelphia County, Pennsylvania","Private","Bus and other motor vehicle transit systems","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42101","5","485113","78","0","2015","2","N","Philadelphia County, Pennsylvania","Private","Bus and other motor vehicle transit systems","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",1.01,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42101","5","485113","78","0","2015","3","N","Philadelphia County, Pennsylvania","Private","Bus and other motor vehicle transit systems","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42101","5","485113","78","0","2015","4","N","Philadelphia County, Pennsylvania","Private","Bus and other motor vehicle transit systems","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42101","5","4852","76","0","2015","1","N","Philadelphia County, Pennsylvania","Private","Interurban and rural bus transportation","County, NAICS 4-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,0,"N",2.11,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42101","5","4852","76","0","2015","2","N","Philadelphia County, Pennsylvania","Private","Interurban and rural bus transportation","County, NAICS 4-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,0,"N",2.13,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42101","5","4852","76","0","2015","3","N","Philadelphia County, Pennsylvania","Private","Interurban and rural bus transportation","County, NAICS 4-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,0,"N",2.12,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42101","5","4852","76","0","2015","4","N","Philadelphia County, Pennsylvania","Private","Interurban and rural bus transportation","County, NAICS 4-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,0,"N",2.11,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42101","5","48521","77","0","2015","1","N","Philadelphia County, Pennsylvania","Private","Interurban and rural bus transportation","County, NAICS 5-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,0,"N",2.11,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42101","5","48521","77","0","2015","2","N","Philadelphia County, Pennsylvania","Private","Interurban and rural bus transportation","County, NAICS 5-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,0,"N",2.13,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42101","5","48521","77","0","2015","3","N","Philadelphia County, Pennsylvania","Private","Interurban and rural bus transportation","County, NAICS 5-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,0,"N",2.12,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42101","5","48521","77","0","2015","4","N","Philadelphia County, Pennsylvania","Private","Interurban and rural bus transportation","County, NAICS 5-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,0,"N",2.11,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42101","5","485210","78","0","2015","1","N","Philadelphia County, Pennsylvania","Private","Interurban and rural bus transportation","County, NAICS 6-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,0,"N",2.11,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42101","5","485210","78","0","2015","2","N","Philadelphia County, Pennsylvania","Private","Interurban and rural bus transportation","County, NAICS 6-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,0,"N",2.13,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42101","5","485210","78","0","2015","3","N","Philadelphia County, Pennsylvania","Private","Interurban and rural bus transportation","County, NAICS 6-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,0,"N",2.12,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42101","5","485210","78","0","2015","4","N","Philadelphia County, Pennsylvania","Private","Interurban and rural bus transportation","County, NAICS 6-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,0,"N",2.11,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42101","5","4853","76","0","2015","1","","Philadelphia County, Pennsylvania","Private","Taxi and limousine service","County, NAICS 4-digit -- by ownership sector","All establishment sizes",46,187,187,198,976268,892443,53022,394,"",1.52,0.50,0.50,0.53,0.35,0.58,0.53,0.68,"",3,7.0,22,13.3,24,14.7,26,15.1,111743,12.9,100991,12.8,4425,9.1,-5,-1.3
"42101","5","4853","76","0","2015","2","","Philadelphia County, Pennsylvania","Private","Taxi and limousine service","County, NAICS 4-digit -- by ownership sector","All establishment sizes",46,194,199,194,1059325,563046,32652,416,"",1.53,0.51,0.53,0.52,0.34,0.77,0.72,0.66,"",4,9.5,9,4.9,19,10.6,16,9.0,126435,13.6,96491,20.7,5378,19.7,20,5.1
"42101","5","4853","76","0","2015","3","","Philadelphia County, Pennsylvania","Private","Taxi and limousine service","County, NAICS 4-digit -- by ownership sector","All establishment sizes",46,190,199,205,1058529,313308,19420,411,"",1.53,0.51,0.54,0.55,0.36,0.67,0.72,0.66,"",3,7.0,6,3.3,12,6.4,27,15.2,61983,6.2,34184,12.2,1711,9.7,-8,-1.9
"42101","5","4853","76","0","2015","4","","Philadelphia County, Pennsylvania","Private","Taxi and limousine service","County, NAICS 4-digit -- by ownership sector","All establishment sizes",46,205,195,192,1045783,250331,16916,408,"",1.54,0.54,0.52,0.51,0.31,0.62,0.69,0.60,"",2,4.5,25,13.9,13,7.1,3,1.6,14705,1.4,32883,15.1,2414,16.6,-24,-5.6
"42101","5","48531","77","0","2015","1","","Philadelphia County, Pennsylvania","Private","Taxi service","County, NAICS 5-digit -- by ownership sector","All establishment sizes",20,133,132,132,725997,672172,40187,422,"",1.66,0.79,0.79,0.78,0.62,1.02,1.10,0.79,"",-1,-4.8,10,8.1,9,7.3,13,10.9,70101,10.7,74713,12.5,1091,2.8,7,1.7
